id,name,price,unit,category,url
34178,Cayenne pepper Hacendado,1.36,100 g,Other spices,https://tienda.mercadona.es/product/34178/cayena-guindillas-hacendado-bote
37417,Ground cayenne Hacendado,1.65,kg,Other spices,https://tienda.mercadona.es/product/37417/cayena-molida-hacendado-bote
34163,Turmeric Hacendado,1.3,kg,Other spices,https://tienda.mercadona.es/product/34163/curcuma-hacendado-bote
34149,Ground ginger Hacendado,1.65,100 g,Other spices,https://tienda.mercadona.es/product/34149/jengibre-molido-hacendado-bote
34130,Garlic salt Hacendado,1.8,kg,Other spices,https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote
34113,Ñora dried peppers Hacendado,1.56,100 g,Other spices,https://tienda.mercadona.es/product/34113/noras-hacendado-paquete
34122,Whole cloves Hacendado,1.75,100 g,Other spices,https://tienda.mercadona.es/product/34122/clavo-grano-hacendado-bote
34123,Anise seeds Hacendado,2.0,kg,Other spices,https://tienda.mercadona.es/product/34123/anis-grano-hacendado-bote
60869,Pine nuts Hacendado,3.25,kg,Other spices,https://tienda.mercadona.es/product/60869/pinones-hacendado-bote
52709,Catalan seasoning mixture Hacendado,1.95,100 g,Other spices,https://tienda.mercadona.es/product/52709/picada-catalana-hacendado-bote
86427,Peppers dry Hacendado,1.9,kg,Other spices,https://tienda.mercadona.es/product/86427/pimientos-secos-hacendado-caja
23353,Fajita seasoning mix Hacendado,0.85,100 g,Seasoning,https://tienda.mercadona.es/product/23353/sazonador-fajitas-hacendado-sabor-tex-mex
11971,Garlic and lemon seasoning for meat and fish Hacendado,1.05,100 g,Seasoning,https://tienda.mercadona.es/product/11971/sazonador-ajo-limon-hacendado-carne-pescado-horno-microondas-con-bolsa
11972,Herbs of Provence seasoning for chicken and ribs Hacendado,1.0,100 g,Seasoning,https://tienda.mercadona.es/product/11972/sazonador-hierbas-provenzales-hacendado-pollo-costillas-horno-microondas-con-bolsa
86659,Barbecue seasoning for chicken and ribs Hacendado,1.3,kg,Seasoning,https://tienda.mercadona.es/product/86659/sazonador-sabor-barbacoa-hacendado-carne
34702,Paella seasoning mix with saffron Hacendado,1.55,100 g,Seasoning,https://tienda.mercadona.es/product/34702/sazonador-paella-con-azafran-hacendado-caja
17147,Burrito seasoning mix Hacendado,1.3,100 g,Seasoning,https://tienda.mercadona.es/product/17147/sazonador-burritos-hacendado
86808,Chicken and meat seasoning mix Hacendado,1.4,kg,Seasoning,https://tienda.mercadona.es/product/86808/sazonador-pollo-carne-hacendado-bote
60640,Pasta seasoning Hacendado,1.6,100 g,Seasoning,https://tienda.mercadona.es/product/60640/sazonador-pasta-hacendado-bote
13936,Topping seasoning Hacendado,1.85,100 g,Seasoning,https://tienda.mercadona.es/product/13936/sazonador-topping-hacendado-bote
13406,Mayonnaise Hacendado,1.3,L,Mayonnaise,https://tienda.mercadona.es/product/13406/mayonesa-hacendado-tarro
52728,Mayonnaise Hacendado,1.0,L,Mayonnaise,https://tienda.mercadona.es/product/52728/mayonesa-hacendado-tarro
11550,Mayonnaise Hacendado,1.5,L,Mayonnaise,https://tienda.mercadona.es/product/11550/mayonesa-hacendado-bote
23816,Mayonnaise in individual sachets Hacendado,1.4,L,Mayonnaise,https://tienda.mercadona.es/product/23816/mayonesa-sobres-individuales-pack-12
35840,Mayonnaise Hellmann's,2.65,L,Mayonnaise,https://tienda.mercadona.es/product/35840/mayonesa-hellmanns-tarro
35839,Original mayonnaise Ligeresa,2.5,L,Mayonnaise,https://tienda.mercadona.es/product/35839/salsa-ligera-ligeresa-tarro
17039,Original mayonnaise Ligeresa,2.65,L,Mayonnaise,https://tienda.mercadona.es/product/17039/salsa-ligera-ligeresa-bote
17038,Mayonnaise Ybarra,2.45,L,Mayonnaise,https://tienda.mercadona.es/product/17038/mayonesa-ybarra-bote
15793,Light mayonnaise Hacendado,1.3,L,Mayonnaise,https://tienda.mercadona.es/product/15793/salsa-ligera-hacendado-60-menos-materia-grasa-tarro
11551,Light mayonnaise Hacendado,1.5,L,Mayonnaise,https://tienda.mercadona.es/product/11551/salsa-light-hacendado-bote
23579,Ketchup Hacendado,1.15,kg,Ketchup,https://tienda.mercadona.es/product/23579/ketchup-hacendado-bote
67586,Ketchup in individual sachets Hacendado,1.4,kg,Ketchup,https://tienda.mercadona.es/product/67586/ketchup-hacendado-sobres-individuales-paquete
35343,Zero tomato sauce with no added sugar Hacendado,1.6,kg,Ketchup,https://tienda.mercadona.es/product/35343/ketchup-zero-azucares-anadidos-hacendado-bote
17229,Old style mustard Hacendado,1.7,kg,Mustard,https://tienda.mercadona.es/product/17229/mostaza-antigua-hacendado-tarro
17228,Dijon mustard Hacendado,1.25,kg,Mustard,https://tienda.mercadona.es/product/17228/mostaza-dijon-hacendado-tarro
23410,Classic mustard Hacendado,1.35,kg,Mustard,https://tienda.mercadona.es/product/23410/mostaza-clasica-hacendado-bote
17150,Aioli Chovi,1.55,L,Aioli,https://tienda.mercadona.es/product/17150/allioli-chovi-tarrina
17172,Aioli Hacendado,1.1,L,Aioli,https://tienda.mercadona.es/product/17172/allioli-hacendado-tarrina
17173,Aioli in individual sachets Hacendado,1.6,L,Aioli,https://tienda.mercadona.es/product/17173/allioli-sobres-individuales-hacendado-paquete
17132,Fried tomato Hacendado,1.35,kg,Tomato sauce,https://tienda.mercadona.es/product/17132/tomate-frito-hacendado-pack-3
17151,Fried tomato Hacendado,0.95,kg,Tomato sauce,https://tienda.mercadona.es/product/17151/tomate-frito-hacendado-pack-3
17108,Fried tomato Hacendado,0.9,kg,Tomato sauce,https://tienda.mercadona.es/product/17108/tomate-frito-hacendado-tarro
17163,Traditional recipe fried tomato Hacendado,2.0,kg,Tomato sauce,https://tienda.mercadona.es/product/17163/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17131,Traditional recipe fried tomato Hacendado,1.5,kg,Tomato sauce,https://tienda.mercadona.es/product/17131/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17153,Home made style fried tomato Hacendado,1.2,kg,Tomato sauce,https://tienda.mercadona.es/product/17153/tomate-frito-estilo-casero-hacendado-con-aceite-oliva-brick
17128,Fried tomato with olive oil Hacendado,1.4,kg,Tomato sauce,https://tienda.mercadona.es/product/17128/tomate-frito-hacendado-con-aceite-oliva-pack-3
17330,Fried tomato no added sugar Hacendado,1.1,kg,Tomato sauce,https://tienda.mercadona.es/product/17330/tomate-frito-sin-azucares-anadidos-hacendado-tarro
17346,Barbecue sauce Hacendado,1.15,kg,Meat sauces,https://tienda.mercadona.es/product/17346/salsa-barbacoa-hacendado-bote
17502,Green pepper sauce Hacendado,1.25,kg,Meat sauces,https://tienda.mercadona.es/product/17502/salsa-pimienta-verde-hacendado
17347,Burger sauce Hacendado,1.4,L,Meat sauces,https://tienda.mercadona.es/product/17347/salsa-burger-hacendado-bote
17396,Piri Piri sauce Hacendado,1.0,L,Meat sauces,https://tienda.mercadona.es/product/17396/salsa-piri-piri-hacendado-botella
35412,Spicy Tikka Masala curry sauce Hacendado,2.0,kg,Meat sauces,https://tienda.mercadona.es/product/35412/salsa-curry-tikka-masala-hacendado-picante-paquete
12847,Grill & Flavour Sauce Hacendado,1.6,L,Meat sauces,https://tienda.mercadona.es/product/12847/salsa-brasa-sabor-hacendado-bote
35438,Pesto sauce with basil Hacendado,1.95,kg,Pasta sauces,https://tienda.mercadona.es/product/35438/salsa-pesto-con-albahaca-hacendado-tarro
52858,Bolognese sauce Hacendado,1.9,kg,Pasta sauces,https://tienda.mercadona.es/product/52858/salsa-tomate-bolonesa-hacendado-tarro
52859,Tomato sauce with Basil Hacendado,1.65,kg,Pasta sauces,https://tienda.mercadona.es/product/52859/salsa-tomate-con-albahaca-hacendado-tarro
17409,Fresh Cheese sauce Hacendado,1.55,kg,Pasta sauces,https://tienda.mercadona.es/product/17409/salsa-fresca-queso-hacendado-paquete
35186,Fresh Pesto sauce with basil Hacendado,2.0,kg,Pasta sauces,https://tienda.mercadona.es/product/35186/salsa-fresca-pesto-con-albahaca-hacendado-tarrina
7972,Fresh wild mushroom sauce,1.55,kg,Pasta sauces,https://tienda.mercadona.es/product/7972/salsa-fresca-setas-hacendado-bol
35183,Fresh Carbonara sauce Hacendado,1.55,kg,Pasta sauces,https://tienda.mercadona.es/product/35183/salsa-fresca-carbonara-hacendado-paquete
20889,Fresh Truffle sauce Hacendado,1.55,kg,Pasta sauces,https://tienda.mercadona.es/product/20889/salsa-fresca-trufa-hacendado-tarrina
17360,Soy sauce Hacendado,1.3,L,Oriental sauces,https://tienda.mercadona.es/product/17360/salsa-soja-hacendado-botella
17362,Teriyaki sauce Hacendado,1.7,L,Oriental sauces,https://tienda.mercadona.es/product/17362/salsa-teriyaki-hacendado-botella
22613,Thai sweet Chilli J-Lek,1.55,L,Oriental sauces,https://tienda.mercadona.es/product/22613/salsa-thai-chili-dulce-j-lek-botella
17382,Gluten-free soy sauce Hacendado,2.5,L,Oriental sauces,https://tienda.mercadona.es/product/17382/salsa-soja-sin-gluten-hacendado-botella
3840,Guacamole Hacendado,3.95,kg,Other sauces,https://tienda.mercadona.es/product/3840/guacamole-hacendado-95-aguacate-fresco-tarrina
3852,Guacamole Hacendado,1.8,kg,Other sauces,https://tienda.mercadona.es/product/3852/guacamole-hacendado-95-aguacate-fresco-tarrina
17327,Yoghurt sauce Hacendado,1.2,L,Other sauces,https://tienda.mercadona.es/product/17327/salsa-yogur-hacendado-bote
60988,Bechamel Hacendado,2.35,L,Other sauces,https://tienda.mercadona.es/product/60988/bechamel-hacendado-pack-3
16827,Mexican sauce Hacendado,1.25,kg,Other sauces,https://tienda.mercadona.es/product/16827/salsa-mexicana-hacendado-tarro
17386,Ranch dressing Hacendado,1.4,L,Other sauces,https://tienda.mercadona.es/product/17386/salsa-ranch-hacendado-bote
17366,Caesar dressing Hacendado,1.4,L,Other sauces,https://tienda.mercadona.es/product/17366/salsa-cesar-hacendado-bote
17265,Oil with garlic and parsley dressing Hacendado,1.8,L,Other sauces,https://tienda.mercadona.es/product/17265/alino-aceite-ajo-perejil-hacendado-tarrina
52467,Honey and Mustard sauce Hacendado,1.45,kg,Other sauces,https://tienda.mercadona.es/product/52467/salsa-miel-mostaza-hacendado-bote
17259,Truffle sauce,3.1,kg,Other sauces,https://tienda.mercadona.es/product/17259/salsa-trufas-bote
17348,Potato Wedges Hacendado,1.35,L,Other sauces,https://tienda.mercadona.es/product/17348/salsa-gajos-rustica-hacendado-bote
35344,Cheese sauce Hacendado,1.65,L,Other sauces,https://tienda.mercadona.es/product/35344/salsa-queso-hacendado-tarro
23137,Chili with meat Hacendado,2.8,kg,Other sauces,https://tienda.mercadona.es/product/23137/chili-con-carne-hacendado-bote
11552,Cocktail sauce Hacendado,1.5,L,Other sauces,https://tienda.mercadona.es/product/11552/salsa-cocktail-hacendado-bote
17291,Calçots sauce Ferrer,2.8,kg,Other sauces,https://tienda.mercadona.es/product/17291/salsa-calcots-ferrer-tarro
17441,Tahini sesame paste Hacendado,2.95,kg,Other sauces,https://tienda.mercadona.es/product/17441/pasta-sesamo-tahini-hacendado-tarro
28039,Big mineral water Font Agudes,0.95,L,Still water,https://tienda.mercadona.es/product/28039/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa
27335,Big mineral water Font Agudes,0.82,L,Still water,https://tienda.mercadona.es/product/27335/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa
26992,Big mineral water Font Agudes,1.62,L,Still water,https://tienda.mercadona.es/product/26992/agua-mineral-grande-font-agudes-mineralizacion-debil-pack-6
26993,Big mineral water Font Agudes,0.27,L,Still water,https://tienda.mercadona.es/product/26993/agua-mineral-grande-font-agudes-mineralizacion-debil-botella
28572,Medium mineral water Font Agudes,2.4,L,Still water,https://tienda.mercadona.es/product/28572/agua-mineral-mediana-font-agudes-mineralizacion-debil-pack-6
28573,Medium mineral water Font Agudes,0.4,L,Still water,https://tienda.mercadona.es/product/28573/agua-mineral-mediana-font-agudes-mineralizacion-debil-botella
27062,Small mineral water Font Agudes,1.56,L,Still water,https://tienda.mercadona.es/product/27062/agua-mineral-pequena-font-agudes-mineralizacion-debil-pack-6
27514,Small mineral water Font Agudes,0.26,L,Still water,https://tienda.mercadona.es/product/27514/agua-mineral-pequena-font-agudes-mineralizacion-debil-botella
27576,Children's cap small mineral water Font Agudes,1.68,L,Still water,https://tienda.mercadona.es/product/27576/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-pack-6
27575,Children's cap small mineral water Font Agudes,0.28,L,Still water,https://tienda.mercadona.es/product/27575/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-botella
28035,Big mineral water Bronchales,1.3,L,Still water,https://tienda.mercadona.es/product/28035/agua-mineral-grande-bronchales-mineralizacion-muy-debil-garrafa
23448,Big mineral water Bronchales,2.34,L,Still water,https://tienda.mercadona.es/product/23448/agua-mineral-grande-bronchales-mineralizacion-muy-debil-pack-6
23449,Big mineral water Bronchales,0.39,L,Still water,https://tienda.mercadona.es/product/23449/agua-mineral-grande-bronchales-mineralizacion-muy-debil-botella
28491,Medium mineral water Bronchales,3.0,L,Still water,https://tienda.mercadona.es/product/28491/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-pack-6
28499,Medium mineral water Bronchales,0.5,L,Still water,https://tienda.mercadona.es/product/28499/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-botella
27061,Small mineral water Bronchales,1.74,L,Still water,https://tienda.mercadona.es/product/27061/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-pack-6
27054,Small mineral water Bronchales,0.29,L,Still water,https://tienda.mercadona.es/product/27054/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-botella
28566,Children's cap small mineral water Bronchales,2.4,L,Still water,https://tienda.mercadona.es/product/28566/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-pack-6
28567,Children's cap small mineral water Bronchales,0.4,L,Still water,https://tienda.mercadona.es/product/28567/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-botella
27314,Big mineral water Bezoya,4.5,L,Still water,https://tienda.mercadona.es/product/27314/agua-mineral-grande-bezoya-mineralizacion-muy-debil-pack-6
27230,Big mineral water Bezoya,0.75,L,Still water,https://tienda.mercadona.es/product/27230/agua-mineral-grande-bezoya-mineralizacion-muy-debil-botella
27292,Big mineral water Ribes,1.99,L,Still water,https://tienda.mercadona.es/product/27292/agua-mineral-grande-ribes-mineralizacion-debil-garrafa
27155,Big mineral water Ribes,3.54,L,Still water,https://tienda.mercadona.es/product/27155/agua-mineral-grande-ribes-mineralizacion-debil-pack-6
27038,Big mineral water Ribes,0.59,L,Still water,https://tienda.mercadona.es/product/27038/agua-mineral-grande-ribes-mineralizacion-debil-botella
27099,Big mineral water Nestlé Aquarel,3.84,L,Still water,https://tienda.mercadona.es/product/27099/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-pack-6
27232,Big mineral water Nestlé Aquarel,0.64,L,Still water,https://tienda.mercadona.es/product/27232/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-botella
27350,Big mineral water Font Vella,4.32,L,Still water,https://tienda.mercadona.es/product/27350/agua-mineral-grande-font-vella-mineralizacion-debil-pack-6
27204,Big mineral water Font Vella,0.75,L,Still water,https://tienda.mercadona.es/product/27204/agua-mineral-grande-font-vella-mineralizacion-debil-botella
27327,Big mineral water Solán de Cabras,5.34,L,Still water,https://tienda.mercadona.es/product/27327/agua-mineral-grande-solan-cabras-mineralizacion-debil-pack-6
27356,Big mineral water Solán de Cabras,0.89,L,Still water,https://tienda.mercadona.es/product/27356/agua-mineral-grande-solan-cabras-mineralizacion-debil-botella
27253,Big mineral water Viladrau,4.14,L,Still water,https://tienda.mercadona.es/product/27253/agua-mineral-grande-viladrau-mineralizacion-debil-pack-6
27221,Big mineral water Viladrau,0.69,L,Still water,https://tienda.mercadona.es/product/27221/agua-mineral-grande-viladrau-mineralizacion-debil-botella
28198,100% natural coconut water Hacendado,2.6,L,Still water,https://tienda.mercadona.es/product/28198/agua-coco-chaokoh-100-natural-brick
27213,Big sparkling mineral water Vichy Catalan,1.55,L,Sparkling water,https://tienda.mercadona.es/product/27213/agua-mineral-con-gas-grande-vichy-catalan-botella
28185,Small sparkling mineral water Vichy Catalan,6.15,L,Sparkling water,https://tienda.mercadona.es/product/28185/agua-mineral-con-gas-pequena-vichy-catalan-pack-6
27366,Big sparkling mineral water Cortes,2.7,L,Sparkling water,https://tienda.mercadona.es/product/27366/agua-mineral-con-gas-grande-cortes-pack-6
27367,Big sparkling mineral water Cortes,0.45,L,Sparkling water,https://tienda.mercadona.es/product/27367/agua-mineral-con-gas-grande-cortes-botella
27368,Small sparkling mineral water Cortes,1.74,L,Sparkling water,https://tienda.mercadona.es/product/27368/agua-mineral-con-gas-pequena-cortes-pack-6
27369,Small sparkling mineral water Cortes,0.29,L,Sparkling water,https://tienda.mercadona.es/product/27369/agua-mineral-con-gas-pequena-cortes-botella
27084,Big sparkling mineral water San Narciso,1.39,L,Sparkling water,https://tienda.mercadona.es/product/27084/agua-mineral-con-gas-grande-san-narciso-botella
27894,Big sparkling mineral water San Pellegrino,8.34,L,Sparkling water,https://tienda.mercadona.es/product/27894/agua-mineral-con-gas-grande-san-pellegrino-pack-6
27893,Big sparkling mineral water San Pellegrino,1.39,L,Sparkling water,https://tienda.mercadona.es/product/27893/agua-mineral-con-gas-grande-san-pellegrino-botella
27203,Soda water with siphon La Casa,1.6,L,Sparkling water,https://tienda.mercadona.es/product/27203/agua-soda-con-sifon-casa-botella
27598,Big sparkling mineral water Fonter,6.0,L,Sparkling water,https://tienda.mercadona.es/product/27598/agua-mineral-con-gas-grande-fonter-pack-6
27597,Big sparkling mineral water Fonter,1.0,L,Sparkling water,https://tienda.mercadona.es/product/27597/agua-mineral-con-gas-grande-fonter-botella
27973,Big soda water Hacendado,0.55,L,Soda water,https://tienda.mercadona.es/product/27973/gaseosa-hacendado-grande-botella
27972,Small soda water Hacendado,2.04,L,Soda water,https://tienda.mercadona.es/product/27972/gaseosa-hacendado-pequena-pack-6
27971,Small soda water Hacendado,0.34,L,Soda water,https://tienda.mercadona.es/product/27971/gaseosa-hacendado-pequena-botella
29608,Lemon isotonic drink Aquarius,2.1,L,Isotonic,https://tienda.mercadona.es/product/29608/bebida-isotonica-limon-aquarius-botella
29605,Lemon isotonic drink Aquarius,7.44,L,Isotonic,https://tienda.mercadona.es/product/29605/bebida-isotonica-limon-aquarius-pack-8
29625,Lemon isotonic drink Aquarius,0.99,L,Isotonic,https://tienda.mercadona.es/product/29625/bebida-isotonica-limon-aquarius-lata
